def(FEAT_BEVAL),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
def(EBCDIC),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
True,
(!def(FEAT_BEVAL)&def(NOIME)),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
(!def(PROTO)&!def(__BORLANDC__)),
def(WSDEBUG_SENSE),
def(FEAT_DND),
!def(EBCDIC),
!def(RISCOS),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(FEAT_GUI),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(FEAT_GUI_W32),
