def(WIN32),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(_WIN32),
def(WSDEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(INET_SOCKETS),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(PROTO),
def(__MINT__),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
