def(NBDEBUG),
def(PROTO),
def(INET_SOCKETS),
True,
def(WSDEBUG_SENSE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
!def(PROTO),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
