def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__MINT__),
def(PROTO),
def(_WIN32),
!def(FEAT_PROFILE),
True,
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
