def(WSDEBUG),
def(NBDEBUG),
!def(FEAT_GUI_W32),
True,
def(FEAT_TERMRESPONSE),
def(PROTO),
def(_WIN32),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(DEBUG),
