def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_TOOLBAR),
True,
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
