def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
def(PROTO),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_EMACS_TAGS),
!def(PROTO),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
True,
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
