def(PROTO),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_GUI_GTK),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
