def(MAIN),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WIN32),
def(PROTO),
def(_WIN32),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(WSDEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
True,
!def(FEAT_GUI_GTK),
