def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG),
True,
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(_WIN32),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(MAIN),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(DEBUG),
