def(WSDEBUG),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(UNIX),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
!def(UNIX),
def(FEAT_TOOLBAR),
def(MAIN),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
True,
def(NBDEBUG),
def(FEAT_BEVAL_GUI),
def(DEBUG),
def(WSDEBUG_TRACE),
