def(WSDEBUG),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(PROTO),
