def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(PROTO),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
