def(FEAT_TOOLBAR),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(WSDEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(NBDEBUG),
