def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(WSDEBUG_TRACE),
True,
