def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(WIN32),
def(WSDEBUG),
def(_WIN32),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
True,
def(PROTO),
def(NBDEBUG),
def(MAIN),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
