def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_GTK),
def(MAIN),
def(NBDEBUG),
def(INET_SOCKETS),
def(_WIN32),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(WIN32),
def(FEAT_TOOLBAR),
def(__MINT__),
def(DEBUG),
def(PROTO),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
