def(WSDEBUG_SENSE),
True,
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(DEBUG),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
