def(INET_SOCKETS),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
!def(PROTO),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
True,
