def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(PROTO),
def(PROTO),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(__BORLANDC__),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
