def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(DEBUG),
!def(NO_CONSOLE),
True,
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(PROTO),
