def(JUMPLIST_ROTATE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
True,
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(FEAT_GUI),
def(NBDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(WIN32),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
