def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(DEBUG),
def(__MINT__),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(PROTO),
def(_WIN32),
def(WSDEBUG),
def(NBDEBUG),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_PROFILE),
True,
def(FEAT_GUI_W32),
def(WIN32),
