def(FEAT_SUN_WORKSHOP),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(JUMPLIST_ROTATE),
def(WIN32),
def(__MINT__),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
True,
def(FEAT_BEVAL),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(_WIN32),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
