def(FEAT_GUI_W32),
!def(INET_SOCKETS),
True,
def(NBDEBUG),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(_WIN32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(WIN32),
def(__MINT__),
def(FEAT_TERMRESPONSE),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
