def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
True,
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(PROTO),
def(FEAT_GUI),
def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(DEBUG),
def(__BORLANDC__),
def(INET_SOCKETS),
