def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
True,
!def(NO_CONSOLE),
def(WSDEBUG),
def(NBDEBUG),
def(DEBUG),
!def(PROTO),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
