!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(PROTO),
True,
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
