def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(NBDEBUG),
True,
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WIN32),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(DEBUG),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MAIN),
