def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_BEVAL),
True,
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG),
