def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(_WIN32),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
def(DEBUG),
