def(MAIN),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
True,
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(INET_SOCKETS),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(PROTO),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
