def(FEAT_GUI),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(PROTO),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
