def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(_WIN32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(PROTO),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(__MINT__),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
