def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_MBYTE),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
!def(RISCOS),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(RISCOS),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(DEBUG),
