def(FEAT_GUI_GTK),
True,
def(DEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(MAIN),
def(INET_SOCKETS),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(LESSTIF_VERSION),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_GUI),
def(WIN32),
!def(FEAT_GUI_GTK),
