def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(FEAT_GUI_W32),
!def(UNIX),
(def(FEAT_VARTABS)&def(FEAT_BEVAL_GUI)),
def(_WIN32),
True,
!def(INET_SOCKETS),
def(DEBUG),
def(__MINT__),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)&(!def(FEAT_VARTABS)|!def(FEAT_BEVAL_GUI))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)),
def(WIN32),
!def(FEAT_BEVAL_GUI),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(UNIX),
