def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
