def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_MBYTE),
!def(FEAT_MBYTE),
True,
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_BEVAL),
