def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
def(WSDEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
True,
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
!def(FEAT_EMACS_TAGS),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(DEBUG),
def(PROTO),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
