def(FEAT_GUI),
def(FEAT_FKMAP),
!def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(PROTO),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(RISCOS),
True,
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(RISCOS),
def(PROTO),
