def(WSDEBUG),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_BEVAL_GUI),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_SENSE)),
def(PROTO),
!def(INET_SOCKETS),
def(NBDEBUG),
def(DEBUG),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(UNIX),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(ABORT_ON_INTERNAL_ERROR),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
!def(UNIX),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG_TRACE)),
(!def(FEAT_BEVAL_GUI)&def(WSDEBUG)),
def(WIN32),
def(MAIN),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
