!def(INET_SOCKETS),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(MAIN),
def(NBDEBUG),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
True,
def(DEBUG),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG),
