def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
True,
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
