def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG),
def(FEAT_EMACS_TAGS),
def(DEBUG),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
