def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI),
True,
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
