def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_GTK),
!def(UNIX),
!def(FEAT_PROFILE),
def(WIN32),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(MAIN),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(_WIN32),
def(PROTO),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(UNIX),
