def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_GUI),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_FKMAP),
def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
