def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(DEBUG),
def(NBDEBUG),
def(FEAT_GUI),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
