def(MAIN),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
def(PROTO),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
