def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(__MINT__),
def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
True,
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(WIN32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(MAIN),
def(WSDEBUG_SENSE),
