def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
True,
!def(PROTO),
def(DEBUG),
