def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(PROTO),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(FEAT_GUI_W32),
True,
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
