def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(DEBUG),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
True,
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
