def(FEAT_TERMRESPONSE),
def(DEBUG),
True,
def(INET_SOCKETS),
def(WSDEBUG),
def(_WIN32),
def(JUMPLIST_ROTATE),
def(WIN32),
!def(NO_CONSOLE),
def(MAIN),
def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_CLIPBOARD),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
