def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(PROTO),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
True,
!def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(PROTO),
