def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_GUI),
!def(PROTO),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(DEBUG),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
