def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(PROTO),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
True,
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
