def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MAIN),
def(WIN32),
def(__MINT__),
def(INET_SOCKETS),
def(NBDEBUG),
def(PROTO),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
def(DEBUG),
