def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(WIN32),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(__MINT__),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MAIN),
