def(FEAT_GUI),
!def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
!def(PROTO),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(RISCOS),
!def(RISCOS),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(__BORLANDC__),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
