def(PROTO),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
True,
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(MAIN),
def(_WIN32),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
