def(WSDEBUG),
def(FEAT_GUI),
def(INET_SOCKETS),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
def(FEAT_TOOLBAR),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(__MINT__),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(FEAT_TERMGUICOLORS),
def(_WIN32),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WIN32),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
