def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(JUMPLIST_ROTATE),
def(DEBUG),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
